"","Phylo","Family","Order","Scientific_name","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"376","Scytalopus_unicolor","Rhinocryptidae","Passeriformes","Scytalopus_unicolor",12.4,6.9,2.9,3.2,21.3,52.5,5.5,48.2,10.3,43.5,17.6,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-8.01,-6.65,-7.35,-78.34,4947.67,"Extant"
"377","Scytalopus_urubambae","Rhinocryptidae","Passeriformes","Scytalopus_urubambae",12.9,5.8,2.5,3.1,19.3,52,2.7,49.3,5.2,34,13,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-13.6,-12.23,-13.2,-72.76,2500.77,"Extant"
"378","Scytalopus_vicinior","Rhinocryptidae","Passeriformes","Scytalopus_vicinior",13.6,7.4,3.5,4,22.4,56,7.4,48.5,13.2,41.8,23,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-0.88,5.07,2.12,-77.59,16812.48,"Extant"
"379","Scytalopus_zimmeri","Rhinocryptidae","Passeriformes","Scytalopus_zimmeri",11.5,6.2,2.5,3.5,19.9,51.4,5,46.4,9.8,32.9,15.9,"Rock",3,1,"Omnivore","Invertivore","Generalist",-25.38,-18.8,-21.89,-65,53350.14,"Extant"
"380","Teledromas_fuscus","Rhinocryptidae","Passeriformes","Teledromas_fuscus",14.1,7.6,3.7,4.9,29.9,76.4,6.9,68.5,9,72.1,37.9,"Shrubland",2,1,"Carnivore","Invertivore","Terrestrial",-41.48,-24.82,-34.24,-67.39,521735.99,"Extant"
"381","Batara_cinerea","Thamnophilidae","Passeriformes","Batara_cinerea",38.7,22.7,8.1,13.1,47,119.8,8.2,113.2,6.6,165.6,131,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-30.3,-17.12,-25.61,-51.6,600001.37,"Extant"
"382","Biatas_nigropectus","Thamnophilidae","Passeriformes","Biatas_nigropectus",20.8,11.8,5.7,6.5,24.3,74.8,7.3,68.2,9.9,76.6,25.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-29.14,-19.61,-24.14,-47.42,23893.22,"Extant"
"383","Cercomacra_brasiliana","Thamnophilidae","Passeriformes","Cercomacra_brasiliana",16.5,9.4,4.5,4.3,20.5,59.8,5.5,54.3,9.2,71.4,12,"Woodland",1,1,"Carnivore","Invertivore","Insessorial",-22.94,-13.01,-18.5,-41.49,129178.51,"Extant"
"384","Cercomacra_carbonaria","Thamnophilidae","Passeriformes","Cercomacra_carbonaria",17,10.8,4.8,4.4,23.8,65.4,6,59.5,9.2,70.3,14.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-1.29,3.73,1.59,-61.15,17194.19,"Extant"
"385","Cercomacra_cinerascens","Thamnophilidae","Passeriformes","Cercomacra_cinerascens",19.4,11.3,5,4.6,20,62.8,5.4,58.2,8.6,66.1,14.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.97,8.36,-4.06,-62.41,6701397,"Extant"
"386","Cercomacra_ferdinandi","Thamnophilidae","Passeriformes","Cercomacra_ferdinandi",16.3,10.8,4.8,4.7,21.9,68.5,6.3,62.2,9.2,71.8,15,"Shrubland",1,1,"Carnivore","Invertivore","Insessorial",-13.06,-5.18,-9.87,-49.71,31828.1,"Extant"
"387","Cercomacra_laeta","Thamnophilidae","Passeriformes","Cercomacra_laeta",17.1,10.1,4.4,4.5,21.8,59,4.5,54.1,7.6,54,16,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.4,2.51,-1.51,-52.69,393677.48,"Extant"
"388","Cercomacra_manu","Thamnophilidae","Passeriformes","Cercomacra_manu",20.2,10.9,5.1,4.8,23.1,70.5,6.4,64,9.2,71.5,18.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.96,-4.71,-10.08,-65.35,484743.72,"Extant"
"389","Cercomacra_melanaria","Thamnophilidae","Passeriformes","Cercomacra_melanaria",18.6,10.6,4.5,4.3,26,70.2,6,64.4,8.5,76.2,19,"Shrubland",1,1,"Carnivore","Invertivore","Insessorial",-21.15,-13.09,-16.87,-60.15,442324.16,"Extant"
"390","Cercomacra_nigrescens","Thamnophilidae","Passeriformes","Cercomacra_nigrescens",18.6,10.9,4.7,4.6,23.8,64.7,5.1,60.3,7.8,65.8,16.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.99,6,-7.88,-62.46,3874935.45,"Extant"
"391","Cercomacra_nigricans","Thamnophilidae","Passeriformes","Cercomacra_nigricans",18.5,10.8,4.8,4.6,23,65.4,6.6,59.4,10.1,66.4,16.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.82,11.36,6.86,-73.09,546994.42,"Extant"
"392","Cercomacra_parkeri","Thamnophilidae","Passeriformes","Cercomacra_parkeri",17.8,10.5,4.5,4.4,22.8,63.2,6.4,58,10.1,65.2,17.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",3.2,8.33,5.42,-75.19,60670.31,"Extant"
"393","Cercomacra_serva","Thamnophilidae","Passeriformes","Cercomacra_serva",17.9,10.2,4.5,4.5,22.4,63.9,7.9,56,12.3,58.2,17,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.62,1.6,-6.76,-72.02,1344617.26,"Extant"
"394","Cercomacra_tyrannina","Thamnophilidae","Passeriformes","Cercomacra_tyrannina",18.2,10.6,4.9,4.5,22.4,62.7,5.6,56,9.3,60.4,16.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.02,18.52,4.18,-66.68,3170819.2,"Extant"
"395","Clytoctantes_alixii","Thamnophilidae","Passeriformes","Clytoctantes_alixii",24.1,15.3,4.3,9.1,21.2,74,9.3,66.7,12.6,58.9,32.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",5.76,10.41,7.28,-73.66,1716.45,"Extant"
"396","Clytoctantes_atrogularis","Thamnophilidae","Passeriformes","Clytoctantes_atrogularis",22.2,14.7,5,9.5,21.9,77.4,8.2,71.8,10.4,62.8,31,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.27,-6.8,-8.59,-60.43,35946.66,"Extant"
"397","Cymbilaimus_lineatus","Thamnophilidae","Passeriformes","Cymbilaimus_lineatus",24.7,14.6,8.5,8.9,25.8,75.8,7.7,68.9,10.1,71.5,35.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.16,15.88,-3.45,-63.49,6643566.16,"Extant"
"398","Cymbilaimus_sanctaemariae","Thamnophilidae","Passeriformes","Cymbilaimus_sanctaemariae",23.4,13.4,7.1,7.6,24.9,70.9,7.8,65.1,11,64.8,28.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.08,-8.04,-10.6,-68.14,494689.32,"Extant"
"399","Dichrozona_cincta","Thamnophilidae","Passeriformes","Dichrozona_cincta",17.8,10.7,3.5,3.6,20.9,59.4,6.8,52.8,11.4,26.4,16,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-15.9,3.38,-5.3,-66.85,3112856.94,"Extant"
"400","Drymophila_caudata","Thamnophilidae","Passeriformes","Drymophila_caudata",18.6,8.8,4.3,3.8,19.7,52.9,5.4,47.5,10.1,74,11.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.05,11.15,-0.52,-74.03,273193.49,"Extant"
"401","Drymophila_devillei","Thamnophilidae","Passeriformes","Drymophila_devillei",13.8,8.5,4.1,3.8,18.7,51.2,6.4,45.5,12.2,63.9,10.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.93,2.78,-9.34,-63.23,2101473.55,"Extant"
"402","Drymophila_ferruginea","Thamnophilidae","Passeriformes","Drymophila_ferruginea",15.9,9,4.2,4,18.5,53,4,48.7,7.5,61.8,10.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.97,-13.55,-21.15,-44.82,506171.48,"Extant"
"403","Drymophila_genei","Thamnophilidae","Passeriformes","Drymophila_genei",14.8,8.4,3.3,3.2,20.7,54.5,6.7,49.4,11.7,66.4,11.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-23.69,-19.62,-21.59,-43.15,24959.28,"Extant"
"404","Drymophila_malura","Thamnophilidae","Passeriformes","Drymophila_malura",14.9,8.2,3.3,3.4,22.1,55.4,6,50.4,10.7,76.7,13,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-30.44,-19.45,-25.09,-49.96,769759.91,"Extant"
"405","Drymophila_ochropyga","Thamnophilidae","Passeriformes","Drymophila_ochropyga",16.1,9.2,3.6,3.5,20.3,53,4.8,49.2,8.8,58.9,10.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-28.06,-11.82,-21.9,-45.83,359922.99,"Extant"
"406","Drymophila_rubricollis","Thamnophilidae","Passeriformes","Drymophila_rubricollis",14.7,8.5,3.9,3.7,19.2,52.8,4.9,48.8,9.2,66.1,10,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.96,-21.92,-24.97,-51.68,329402.94,"Extant"
"407","Drymophila_squamata","Thamnophilidae","Passeriformes","Drymophila_squamata",16,9.6,3.9,3.5,19.6,53.5,6.6,48,12,51.5,10.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.22,-8.66,-19.36,-42.14,340038.68,"Extant"
"408","Dysithamnus_leucostictus","Thamnophilidae","Passeriformes","Dysithamnus_leucostictus",17,10.4,4.8,4.9,19.9,69.3,8.1,61.5,11.7,47.6,20.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.21,11.33,1.84,-74.58,52236.9,"Extant"
"409","Dysithamnus_mentalis","Thamnophilidae","Passeriformes","Dysithamnus_mentalis",15.8,9.2,4.2,4.6,19,59.8,6.7,54,11.1,42.6,14.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-29.77,18.19,-11.55,-56.53,4153057.29,"Extant"
"410","Dysithamnus_occidentalis","Thamnophilidae","Passeriformes","Dysithamnus_occidentalis",18.6,10.4,5.1,5.6,23.5,69.1,7.7,64.9,10.8,56.4,26.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.85,5.21,1.46,-77.21,16007.91,"Extant"
"411","Dysithamnus_plumbeus","Thamnophilidae","Passeriformes","Dysithamnus_plumbeus",18,10.8,4.4,4.9,22.3,70.7,10.1,61.6,14.6,44.9,20.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-21.93,-13.67,-17.27,-40.52,42463.62,"Extant"
"412","Dysithamnus_puncticeps","Thamnophilidae","Passeriformes","Dysithamnus_puncticeps",18,10.6,4.9,5.1,20.3,57.8,8.2,51.1,13.8,37.1,14.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.81,9.75,4.96,-78.13,127823.89,"Extant"
"413","Dysithamnus_stictothorax","Thamnophilidae","Passeriformes","Dysithamnus_stictothorax",18.4,10.3,4.8,5.2,20.5,59.4,5,55.1,8.1,44.1,15.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.11,-14.25,-22.36,-45.84,415220.51,"Extant"
"414","Dysithamnus_striaticeps","Thamnophilidae","Passeriformes","Dysithamnus_striaticeps",16.8,10.3,5.1,5,19.4,58.5,9.9,49.9,16.7,31.8,12,"Forest",1,1,"Carnivore","Invertivore","Insessorial",9.58,15.99,12.92,-84.45,88175.27,"Extant"
"415","Dysithamnus_xanthopterus","Thamnophilidae","Passeriformes","Dysithamnus_xanthopterus",17.2,9.8,4.3,4.8,21.2,61.9,7.6,55.3,12.1,52.7,16,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.8,-21.95,-23.81,-46.49,44440.17,"Extant"
"416","Epinecrophylla_erythrura","Thamnophilidae","Passeriformes","Epinecrophylla_erythrura",17.3,8.9,3.8,3.9,15.7,53.3,7.5,46.6,13.5,43.8,11.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.26,3.19,-3.92,-71.94,1668234.16,"Extant"
"417","Epinecrophylla_fjeldsaai","Thamnophilidae","Passeriformes","Epinecrophylla_fjeldsaai",14.6,9,3.7,4,15.4,50.4,7.4,43.3,14.8,40.4,9.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.47,-0.42,-2.37,-75.78,102544.09,"Extant"
"418","Epinecrophylla_fulviventris","Thamnophilidae","Passeriformes","Epinecrophylla_fulviventris",15,9.7,4.1,4.4,16.5,50.9,5.9,44.9,11.5,33.2,10.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.61,15.88,7.84,-79.82,281139.81,"Extant"
"419","Epinecrophylla_haematonota","Thamnophilidae","Passeriformes","Epinecrophylla_haematonota",14.9,9.2,3.8,4,16.2,50,7.1,43.9,14.2,36.9,8.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-12.62,7.62,-2.63,-67.18,2624973.7,"Extant"
"420","Epinecrophylla_leucophthalma","Thamnophilidae","Passeriformes","Epinecrophylla_leucophthalma",14.6,9.1,3.9,3.9,15.9,49.5,8,42.1,16.2,39.1,9.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.84,-1.51,-7.97,-61.22,2106545.33,"Extant"
"421","Epinecrophylla_ornata","Thamnophilidae","Passeriformes","Epinecrophylla_ornata",16.2,9.2,4,3.9,16.1,50.8,6,45.3,11.9,36.9,9.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.17,4.03,-8.09,-62.2,2062908.72,"Extant"
"422","Epinecrophylla_spodionota","Thamnophilidae","Passeriformes","Epinecrophylla_spodionota",14.1,8.5,3.8,4.1,16.6,52.7,5.4,47.4,10.1,41.1,10.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.32,2.86,-6.48,-75.88,124365.62,"Extant"
"423","Formicivora_erythronotos","Thamnophilidae","Passeriformes","Formicivora_erythronotos",13.8,7.7,3.4,3.2,18.3,48.9,7.1,42.3,14.7,43.6,10.3,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-23.26,-22.92,-23.07,-44.51,131.33,"Extant"
"424","Formicivora_grisea","Thamnophilidae","Passeriformes","Formicivora_grisea",14.9,9.5,3.7,4,19.7,53.4,4.3,48.9,8.1,48.7,10.4,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-23.3,8.19,-6.26,-53.37,5032873.87,"Extant"
"425","Formicivora_iheringi","Thamnophilidae","Passeriformes","Formicivora_iheringi",13.2,7.9,2.8,2.7,16.9,52,5.5,46.8,10.5,53.7,8.2,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-17.21,-11.3,-14.86,-41.07,20887.06,"Extant"
"426","Formicivora_intermedia","Thamnophilidae","Passeriformes","Formicivora_intermedia",16.3,9.4,3.7,3.6,21.2,52.5,3,49,5.9,48.9,9.8,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",2.03,12.46,8.52,-69.44,779878.05,"Extant"
"427","Formicivora_littoralis","Thamnophilidae","Passeriformes","Formicivora_littoralis",15.8,10.1,3.3,4,21.4,58.4,5.2,54.6,8.6,59,15,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-22.94,-22.85,-22.86,-42.21,2.03,"Extant"
"428","Formicivora_melanogaster","Thamnophilidae","Passeriformes","Formicivora_melanogaster",13.5,8.7,2.9,3.7,19.1,53.6,9.2,46.5,16.7,52.7,10.5,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-24.07,-2.37,-13.96,-47.89,2649645.38,"Extant"
"429","Formicivora_rufa","Thamnophilidae","Passeriformes","Formicivora_rufa",15,9.1,3,3.6,20.3,50.6,3.8,47.2,7.3,57.1,10.8,"Grassland",3,1,"Carnivore","Invertivore","Insessorial",-25.2,2.54,-14.82,-52.04,4090899.87,"Extant"
"430","Formicivora_serrana","Thamnophilidae","Passeriformes","Formicivora_serrana",13.7,8.9,3,3.5,21.5,52,5.6,47.2,10.6,53.5,11.4,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-22.55,-17.63,-19.96,-43.06,193914.72,"Extant"
"431","Frederickena_unduligera","Thamnophilidae","Passeriformes","Frederickena_unduligera",28.4,17,7.9,10.4,35.2,99.8,9.1,92.7,8.8,88.6,83,"Forest",1,1,"Carnivore","Invertivore","Generalist",-14.36,1.93,-5.05,-70.55,1735694.57,"Extant"
"432","Frederickena_viridis","Thamnophilidae","Passeriformes","Frederickena_viridis",28.2,15.6,7.2,10,33.1,95.3,6.3,89,6.6,76.9,76,"Forest",1,1,"Carnivore","Invertivore","Generalist",-3.17,7.96,2.8,-57.83,1266903.39,"Extant"
"433","Gymnocichla_nudiceps","Thamnophilidae","Passeriformes","Gymnocichla_nudiceps",20.5,12.7,5.2,5.3,29.3,75.2,6.5,68.9,8.6,58.1,30.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",3.67,17.05,10.03,-78.92,355899.13,"Extant"
"434","Gymnopithys_leucaspis","Thamnophilidae","Passeriformes","Gymnopithys_leucaspis",18.5,11.8,4.9,4.9,27,73.9,7.4,66.7,9.9,45.3,27.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-7.32,16.03,0.68,-73.67,1396694.58,"Extant"
"435","Gymnopithys_lunulatus","Thamnophilidae","Passeriformes","Gymnopithys_lunulatus",19.4,12,4.6,4.7,24.6,72.5,8.6,64,12,42.8,23.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.69,0.16,-3.93,-75.58,297195.91,"Extant"
"436","Gymnopithys_rufigula","Thamnophilidae","Passeriformes","Gymnopithys_rufigula",20.4,12.7,4.9,5,26.8,75.3,8.5,67.5,11.2,47.9,29.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.36,8.07,2.53,-59.43,1727736.89,"Extant"
"437","Gymnopithys_salvini","Thamnophilidae","Passeriformes","Gymnopithys_salvini",19,11.4,4.6,4.6,25.5,70.7,11.6,60,16.5,45.1,25.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.45,-2.59,-8.03,-68.24,1355133.04,"Extant"
"438","Herpsilochmus_atricapillus","Thamnophilidae","Passeriformes","Herpsilochmus_atricapillus",15.3,8.9,3.9,4,17.9,51.8,6.2,46.7,11.8,55,9.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-26.26,-2.73,-14.94,-48.69,3731834,"Extant"
"439","Herpsilochmus_axillaris","Thamnophilidae","Passeriformes","Herpsilochmus_axillaris",15.9,8.9,3.9,3.9,17.6,51.9,6.6,46,12.8,46.5,11.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.97,5.58,-5.94,-76.04,109343.39,"Extant"
"440","Herpsilochmus_dorsimaculatus","Thamnophilidae","Passeriformes","Herpsilochmus_dorsimaculatus",15.9,10.5,4.3,4.1,17.2,49.4,6.4,43.8,12.8,42.3,9.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.27,7.67,1.88,-64.5,907516.41,"Extant"
"441","Herpsilochmus_dugandi","Thamnophilidae","Passeriformes","Herpsilochmus_dugandi",15.9,9,4.1,3.8,16.2,46.7,5.7,41,12.1,36.7,10.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.99,1.57,-1.95,-75.5,230307.08,"Extant"
"442","Herpsilochmus_gentryi","Thamnophilidae","Passeriformes","Herpsilochmus_gentryi",16.1,9.3,3.8,3.8,17.5,47.8,5,43.7,10.3,36.2,10.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.58,-2.59,-3.7,-74.89,9533.66,"Extant"
"443","Herpsilochmus_longirostris","Thamnophilidae","Passeriformes","Herpsilochmus_longirostris",18.5,10.7,4.5,4.4,19.7,61.2,6.7,54.1,10.8,53.2,12.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-24.32,-6.41,-16.09,-52.94,1991289.01,"Extant"
"444","Herpsilochmus_motacilloides","Thamnophilidae","Passeriformes","Herpsilochmus_motacilloides",15.1,8.8,3.9,3.8,17.8,52.9,4.7,48.6,8.7,56.8,12.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.5,-9.15,-11.6,-73.93,74742.79,"Extant"
"445","Herpsilochmus_parkeri","Thamnophilidae","Passeriformes","Herpsilochmus_parkeri",17,9.5,4,3.9,18.7,54.2,4.6,49.6,8.6,57.6,11.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.05,-6,-6.03,-76.76,15.06,"Extant"
"446","Herpsilochmus_pectoralis","Thamnophilidae","Passeriformes","Herpsilochmus_pectoralis",16.9,9.3,4.2,4.3,19.6,54,2.8,51.2,5.2,47.3,11.1,"Woodland",1,1,"Carnivore","Invertivore","Insessorial",-13.28,-2.25,-8.92,-40.23,222276.46,"Extant"
"447","Herpsilochmus_pileatus","Thamnophilidae","Passeriformes","Herpsilochmus_pileatus",14.8,9.8,3.9,3.8,17.3,49.2,4.9,44.6,10.1,40.8,8.9,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-17.08,-12.42,-15.12,-39.05,1545.44,"Extant"
"448","Herpsilochmus_roraimae","Thamnophilidae","Passeriformes","Herpsilochmus_roraimae",16.7,9.7,4,4.2,18.7,51.8,5.5,46.9,10.7,52.3,11.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",0.44,7.41,4.55,-63.76,283885.89,"Extant"
"449","Herpsilochmus_rufimarginatus","Thamnophilidae","Passeriformes","Herpsilochmus_rufimarginatus",15.2,9.2,3.9,4,18.2,49.4,3.7,45.1,7.3,45.3,10.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.93,11.52,-10.05,-56.86,3512861.22,"Extant"
"450","Herpsilochmus_sellowi","Thamnophilidae","Passeriformes","Herpsilochmus_sellowi",13.3,8.5,3.1,3.4,17.9,48,5.3,42.6,11.8,48,7.5,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-15.74,-4.29,-9.45,-41.68,995787.86,"Extant"
"451","Herpsilochmus_stictocephalus","Thamnophilidae","Passeriformes","Herpsilochmus_stictocephalus",16.8,9.9,4,3.7,17,48.5,6,43.5,12.6,37,8.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",0.44,8.41,4.21,-56.33,527219.13,"Extant"
"452","Herpsilochmus_sticturus","Thamnophilidae","Passeriformes","Herpsilochmus_sticturus",15.7,9.4,4.1,4,16.8,48,7.4,42.1,15.4,36.5,9.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.7,8.05,4.55,-57.18,558905.86,"Extant"
"453","Hylophylax_naevioides","Thamnophilidae","Passeriformes","Hylophylax_naevioides",16.6,10.3,4.8,4.3,22.1,62.2,8.4,54.2,13.6,37.5,17.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-2.89,16.03,7.85,-79.49,372510.89,"Extant"
"454","Hylophylax_naevius","Thamnophilidae","Passeriformes","Hylophylax_naevius",16,9.2,4.7,3.8,20.2,58.1,8.1,50.1,14.1,39.8,14.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-18.04,7.86,-3.52,-63.18,5848723.89,"Extant"
"455","Hylophylax_punctulatus","Thamnophilidae","Passeriformes","Hylophylax_punctulatus",16.7,9.9,4.8,4.1,17.2,59.1,8.1,51.7,13.4,31.4,12.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.72,7.77,-4.64,-63.55,3128205.43,"Extant"
"456","Hypocnemis_cantator","Thamnophilidae","Passeriformes","Hypocnemis_cantator",15.9,9.4,4.5,4,19.6,53.2,6.2,47.6,11.4,39.9,12.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-9.68,8.14,1.41,-56.95,1064143.83,"Extant"
"457","Hypocnemis_flavescens","Thamnophilidae","Passeriformes","Hypocnemis_flavescens",16.2,9.4,4.6,4.2,20.2,53.5,7.2,48.1,13.3,41,12.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.78,7.57,2.72,-65.52,506050.4,"Extant"
"458","Hypocnemis_hypoxantha","Thamnophilidae","Passeriformes","Hypocnemis_hypoxantha",16.5,9.8,4.7,4.1,20.1,55.1,5,50.2,8.9,45.1,11.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.97,2.24,-3.14,-68.62,1409240.17,"Extant"
"459","Hypocnemis_ochrogyna","Thamnophilidae","Passeriformes","Hypocnemis_ochrogyna",15.4,9,4.2,4,20,55,4.7,50.4,8.5,41.3,12.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.4,-8.05,-12.6,-61.34,456296.85,"Extant"
"460","Hypocnemis_peruviana","Thamnophilidae","Passeriformes","Hypocnemis_peruviana",17,9.5,4.5,4.2,19.1,53.9,5.2,49.1,9.4,38.5,12.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.16,3.27,-5.82,-70.04,1886860.41,"Extant"
"461","Hypocnemis_striata","Thamnophilidae","Passeriformes","Hypocnemis_striata",16.5,9.4,4.6,4,19.7,52.9,4.8,48.6,9,41,12.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.07,-1.03,-6.33,-55.01,1133963.09,"Extant"
"462","Hypocnemis_subflava","Thamnophilidae","Passeriformes","Hypocnemis_subflava",16,9.4,4.2,3.9,19.8,53.4,6.1,47.4,11.3,40.6,12.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.8,-8.49,-13.08,-69.47,362426.01,"Extant"
"463","Hypocnemoides_maculicauda","Thamnophilidae","Passeriformes","Hypocnemoides_maculicauda",17.7,10.7,4,3.3,20.5,59.3,7.3,52.6,12.1,38.9,11.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.86,-0.54,-9.31,-59.53,3324431.81,"Extant"
"464","Hypocnemoides_melanopogon","Thamnophilidae","Passeriformes","Hypocnemoides_melanopogon",19.7,11.5,4.2,3.5,20.2,62.4,6.3,55.8,9.9,33,14.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-9.1,10.55,0.59,-62.99,3494411.77,"Extant"
"465","Hypoedaleus_guttatus","Thamnophilidae","Passeriformes","Hypoedaleus_guttatus",27.9,15.2,8.4,9.7,28.2,84.4,6.6,78.1,7.6,97.7,38.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-29.46,-8.66,-22.7,-48.66,829945.45,"Extant"
"466","Mackenziaena_leachii","Thamnophilidae","Passeriformes","Mackenziaena_leachii",25.9,14.2,6.1,9.2,36.4,89.5,4.6,85.3,5,130.4,70.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-32.25,-18.68,-25.57,-50.16,828525.05,"Extant"
"467","Mackenziaena_severa","Thamnophilidae","Passeriformes","Mackenziaena_severa",26.7,13.6,6.2,8.6,34.5,91.2,8.7,84.9,9.3,116.2,51.8,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-28.3,-14.34,-23.07,-48.81,955402.98,"Extant"
"468","Megastictus_margaritatus","Thamnophilidae","Passeriformes","Megastictus_margaritatus",20.4,12.2,5.2,5.2,19.9,68.7,9.5,59.7,13.7,46.7,20.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-11.16,6.36,-3.45,-68.12,1933727.21,"Extant"
"469","Microrhopias_quixensis","Thamnophilidae","Passeriformes","Microrhopias_quixensis",15.6,9.6,4.1,3.8,16.5,53,9.2,44.7,17.8,52.7,7.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.11,18.62,-3.56,-66.36,4104536.42,"Extant"
"470","Myrmeciza_atrothorax","Thamnophilidae","Passeriformes","Myrmeciza_atrothorax",16.8,9.4,3.8,3.9,24.9,55.3,7.5,49.4,13.5,52.3,16.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.78,7.71,-4.69,-62.39,6800794.01,"Extant"
