"","Phylo","Family","Order","Scientific_name","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"281","Knipolegus_aterrimus","Tyrannidae","Passeriformes","Knipolegus_aterrimus",19.6,10.6,5,4.6,23.4,82.9,13.8,68.9,16.8,74.8,20.2,"Shrubland",2,2,"Carnivore","Invertivore","Insessorial",-45.37,-6.49,-32.24,-66.8,1425111.54,"Extant"
"282","Knipolegus_cyanirostris","Tyrannidae","Passeriformes","Knipolegus_cyanirostris",16.7,9.9,5.1,4,18.8,76.6,14,62.6,18.2,66.3,15.4,"Forest",2,2,"Carnivore","Invertivore","Insessorial",-34.98,-16.34,-25.82,-50.77,1578990.48,"Extant"
"283","Knipolegus_franciscanus","Tyrannidae","Passeriformes","Knipolegus_franciscanus",12.9,9.2,5.2,4.6,20.9,85.7,15.5,70.2,18.2,73.3,20.5,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-17.44,-10.58,-14.6,-45.39,88032.64,"Extant"
"284","Knipolegus_hudsoni","Tyrannidae","Passeriformes","Knipolegus_hudsoni",17.3,9.1,4.8,4,20.2,70.6,14.7,55.9,20.8,68.2,13.8,"Shrubland",2,3,"Carnivore","Invertivore","Insessorial",-41.17,-31.18,-36.38,-65.78,558563.59,"Extant"
"285","Knipolegus_lophotes","Tyrannidae","Passeriformes","Knipolegus_lophotes",22.3,13.3,5.8,5.3,22.8,116.5,30.8,85.8,26.4,91.7,31.8,"Shrubland",3,1,"Carnivore","Invertivore","Insessorial",-34.98,-9.97,-21.21,-49.27,1319771.82,"Extant"
"286","Knipolegus_nigerrimus","Tyrannidae","Passeriformes","Knipolegus_nigerrimus",18.9,11,5.6,5,23.3,95.4,19.8,75.6,20.7,74.2,20.3,"Forest",3,2,"Carnivore","Invertivore","Insessorial",-29.2,-3.17,-18.13,-44.94,789107.65,"Extant"
"287","Knipolegus_orenocensis","Tyrannidae","Passeriformes","Knipolegus_orenocensis",16.8,9.9,5.3,4,20.1,71.8,12.5,59.2,17.4,67.2,19,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-15.39,8.23,-3.56,-61.7,527873.68,"Extant"
"288","Knipolegus_poecilocercus","Tyrannidae","Passeriformes","Knipolegus_poecilocercus",14.2,8.6,5.1,3.9,17.5,66.2,10.9,55.4,16.4,57.2,14.3,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-12.34,8.36,0.67,-63.54,1167038.38,"Extant"
"289","Knipolegus_poecilurus","Tyrannidae","Passeriformes","Knipolegus_poecilurus",14.8,9.3,4.9,3.8,17.7,76.4,16.8,59.9,21.9,64.2,14.6,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-18.32,11.12,-1.11,-70.51,524563.47,"Extant"
"290","Knipolegus_signatus","Tyrannidae","Passeriformes","Knipolegus_signatus",18.2,9.8,6,4.2,20.1,79.3,16.6,62.8,20.9,70,17.8,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-28.5,-4.2,-16.74,-68.85,131939.5,"Extant"
"291","Knipolegus_striaticeps","Tyrannidae","Passeriformes","Knipolegus_striaticeps",15.3,8,3.9,3.3,19.6,57,10.8,46.5,18.9,58.4,11,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-33.09,-16.45,-23.86,-61.94,946873.17,"Extant"
"292","Lathrotriccus_euleri","Tyrannidae","Passeriformes","Lathrotriccus_euleri",14.4,7.8,5.3,3.8,14.5,62.2,12.6,48.5,20.6,58,11.3,"Forest",1,2,"Carnivore","Invertivore","Insessorial",-35.29,10.84,-12.65,-55.87,10271696.23,"Extant"
"293","Lathrotriccus_griseipectus","Tyrannidae","Passeriformes","Lathrotriccus_griseipectus",12.3,7.4,4.2,3.9,14.9,60.2,9.2,51,15.4,57.5,11,"Forest",1,2,"Carnivore","Invertivore","Insessorial",-5.98,-1.57,-3.86,-79.96,13751.82,"Extant"
"294","Legatus_leucophaius","Tyrannidae","Passeriformes","Legatus_leucophaius",13,8.3,6.3,4.6,15.1,78.5,20.1,59.2,25.5,55.2,22.2,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-29.7,21.59,-6.02,-61.43,11371457.31,"Extant"
"295","Leptopogon_amaurocephalus","Tyrannidae","Passeriformes","Leptopogon_amaurocephalus",13.8,8.9,3.8,4,14.5,62.7,11.7,50.9,18.7,55.3,11.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-29.94,19.14,-10.23,-58.6,8060136.76,"Extant"
"296","Leptopogon_rufipectus","Tyrannidae","Passeriformes","Leptopogon_rufipectus",14.3,7.8,3.8,3.8,15.5,67,11.3,55.2,17,61.1,13.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.99,8.1,4.33,-74.49,100544.65,"Extant"
"297","Leptopogon_superciliaris","Tyrannidae","Passeriformes","Leptopogon_superciliaris",14.3,8.7,4,3.9,15.7,64.6,11.7,53.1,18.1,60.1,11.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-18.5,10.88,-2.44,-73.81,615519.02,"Extant"
"298","Leptopogon_taczanowskii","Tyrannidae","Passeriformes","Leptopogon_taczanowskii",11.8,7.1,3.7,3.6,15.1,64.6,12,52.5,18.5,62.5,11.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.5,-5.28,-9.98,-75.28,86306.02,"Extant"
"299","Lessonia_oreas","Tyrannidae","Passeriformes","Lessonia_oreas",13.6,6.9,3.1,2.7,21.8,79.3,17.7,61.4,22.4,48.5,13.8,"Wetland",3,2,"Carnivore","Invertivore","Generalist",-30.68,-9.65,-20.09,-68.69,831919.21,"Extant"
"300","Lessonia_rufa","Tyrannidae","Passeriformes","Lessonia_rufa",13.6,6.8,3,2.4,21.9,72.3,18,54.9,24.7,44.2,13.4,"Wetland",3,3,"Carnivore","Invertivore","Terrestrial",-55.98,-31.15,-43.94,-69.81,1305752.32,"Extant"
"301","Lophotriccus_eulophotes","Tyrannidae","Passeriformes","Lophotriccus_eulophotes",11,7.1,3.9,2.9,14.9,46.6,8.1,38.5,17.4,38.4,6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-12.82,-7.42,-9.61,-69.59,328683.83,"Extant"
"302","Lophotriccus_galeatus","Tyrannidae","Passeriformes","Lophotriccus_galeatus",11.8,7,3.8,3,15.3,42.5,7.3,35.2,17.2,36.5,6.6,"Human Modified",2,1,"Carnivore","Invertivore","Insessorial",-10.09,10.77,0.99,-60.14,2884993.06,"Extant"
"303","Lophotriccus_pileatus","Tyrannidae","Passeriformes","Lophotriccus_pileatus",13.2,6.6,3.6,2.8,15.1,48.9,7.6,41.3,15.7,39.3,7.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.45,15.64,-1.34,-75.64,475468.12,"Extant"
"304","Lophotriccus_vitiosus","Tyrannidae","Passeriformes","Lophotriccus_vitiosus",11.6,7.6,3.9,3,14.3,47.2,4.8,42.4,10.3,35.5,6.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-11.34,6.9,-1.5,-66.54,2198953.7,"Extant"
"305","Machetornis_rixosa","Tyrannidae","Passeriformes","Machetornis_rixosa",22.2,13.8,5.6,5,29.8,93.8,16.9,76.7,18,77.4,29.6,"Grassland",3,1,"Carnivore","Invertivore","Terrestrial",-36.95,12.45,-16.02,-55.56,6805756.6,"Extant"
"306","Mecocerculus_calopterus","Tyrannidae","Passeriformes","Mecocerculus_calopterus",11.3,5.8,3,2.5,17.1,51.2,9.3,41.9,18.1,46,7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-7.98,0.61,-4.87,-78.88,58759.68,"Extant"
"307","Mecocerculus_hellmayri","Tyrannidae","Passeriformes","Mecocerculus_hellmayri",9.4,5.1,2.8,2.9,16.9,56.3,9,47.3,16.1,45.9,8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-24.73,-13.66,-18.92,-65.61,69941.23,"Extant"
"308","Mecocerculus_leucophrys","Tyrannidae","Passeriformes","Mecocerculus_leucophrys",15.4,8.3,3.8,3.4,20.6,64.9,10.1,54,16.6,67.1,11,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-30.08,10.92,-5.8,-70.68,885630.6,"Extant"
"309","Mecocerculus_minor","Tyrannidae","Passeriformes","Mecocerculus_minor",11.1,5.7,2.9,2.7,17,57.5,10.7,46.9,18.5,51,11,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.18,7.6,-3.2,-77.09,62120.59,"Extant"
"310","Mecocerculus_poecilocercus","Tyrannidae","Passeriformes","Mecocerculus_poecilocercus",9.1,5.2,2.4,2.5,15.2,57.6,8.6,46.8,15.6,43.7,7.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.53,7.28,-3.05,-76.42,177426.02,"Extant"
"311","Mecocerculus_stictopterus","Tyrannidae","Passeriformes","Mecocerculus_stictopterus",12.3,5.8,2.9,2.8,18,62.4,8.9,52.4,14.5,60.2,9.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.25,9.45,-4.64,-75.25,265969.64,"Extant"
"312","Megarynchus_pitangua","Tyrannidae","Passeriformes","Megarynchus_pitangua",33.7,24.7,13.9,10.4,19.2,113.5,26.6,87.5,23.3,85.8,69.9,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-30.09,24.06,-6.11,-60.2,13243099.5,"Extant"
"313","Mionectes_macconnelli","Tyrannidae","Passeriformes","Mionectes_macconnelli",13.7,8,4.1,3.4,16,60.7,10.2,50.5,16.7,49.8,13.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.4,8.26,-1.7,-58.63,2920810.8,"Extant"
"314","Mionectes_oleagineus","Tyrannidae","Passeriformes","Mionectes_oleagineus",11.8,8.2,4.2,3.4,16,60.5,10.5,50.8,17.1,48.2,11.2,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-22.99,21.4,-2.23,-64.38,8947569.12,"Extant"
"315","Mionectes_olivaceus","Tyrannidae","Passeriformes","Mionectes_olivaceus",15.4,8.9,4.1,3.4,16.8,66.1,11.2,54.7,17,51.5,15.3,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-14.17,11.4,0.45,-75.37,744833.38,"Extant"
"316","Mionectes_rufiventris","Tyrannidae","Passeriformes","Mionectes_rufiventris",14.1,9.3,4.3,3.8,16.2,68.4,9.2,60,13.3,55,13.3,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-30.46,-18.6,-24,-49.61,1057487.4,"Extant"
"317","Mionectes_striaticollis","Tyrannidae","Passeriformes","Mionectes_striaticollis",14.2,8,4.2,3.4,17.5,66.8,11.1,56.2,16.5,53.7,15,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-17.81,7.03,-6.36,-74.72,318010.85,"Extant"
"318","Mitrephanes_olivaceus","Tyrannidae","Passeriformes","Mitrephanes_olivaceus",12.7,6.8,4.4,3,12.4,66.5,14.3,52.2,21.5,58.5,10,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.02,-5.12,-11,-73.69,91009.82,"Extant"
"319","Mitrephanes_phaeocercus","Tyrannidae","Passeriformes","Mitrephanes_phaeocercus",12.1,6.4,4.4,2.6,12.6,70,17.4,51.4,25.3,63,8.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",0.59,30.09,18.48,-96.92,599510.84,"Extant"
"320","Muscigralla_brevicauda","Tyrannidae","Passeriformes","Muscigralla_brevicauda",14.9,8.6,3.6,3.1,25.7,60.9,9.5,51.9,15.5,35,12.6,"Shrubland",3,1,"Carnivore","Invertivore","Terrestrial",-18.59,-1.26,-9.2,-77.53,166922.92,"Extant"
"321","Muscipipra_vetula","Tyrannidae","Passeriformes","Muscipipra_vetula",17.3,10.4,6.4,4.7,19.9,112.2,29.9,81.9,26.8,112.4,27,"Forest",1,2,"Carnivore","Invertivore","Insessorial",-30.81,-18.52,-25.14,-49.99,828420,"Extant"
"322","Muscisaxicola_albifrons","Tyrannidae","Passeriformes","Muscisaxicola_albifrons",22.9,13.1,4.7,4.6,37.5,159.8,59.8,100,37.3,93.4,34,"Grassland",3,2,"Carnivore","Invertivore","Terrestrial",-18.25,-8.77,-14.84,-71.65,285962.86,"Extant"
"323","Muscisaxicola_albilora","Tyrannidae","Passeriformes","Muscisaxicola_albilora",19.3,11.1,4,3.8,30.2,113.7,37.5,76.2,33,70,22.6,"Grassland",3,3,"Carnivore","Invertivore","Terrestrial",-50.81,-26.31,-37.79,-70.77,358526.85,"Extant"
"324","Muscisaxicola_alpinus","Tyrannidae","Passeriformes","Muscisaxicola_alpinus",17.9,9.8,3.9,3.7,31.3,126.3,37.7,88.6,29.8,78.7,26.1,"Grassland",3,2,"Carnivore","Invertivore","Terrestrial",-3.05,6.56,1.17,-76.94,42973.19,"Extant"
"325","Muscisaxicola_capistratus","Tyrannidae","Passeriformes","Muscisaxicola_capistratus",19.3,11,3.9,3.8,28.1,114.6,40.6,74.1,35.3,68.8,26.6,"Grassland",3,3,"Carnivore","Invertivore","Terrestrial",-54.03,-46.13,-49.4,-70.02,268373.35,"Extant"
"326","Muscisaxicola_cinereus","Tyrannidae","Passeriformes","Muscisaxicola_cinereus",16.8,9.4,3.2,3.4,28.6,105.6,31.3,74.3,29.6,66.5,18.6,"Grassland",3,2,"Carnivore","Invertivore","Terrestrial",-37.22,-15.05,-24.18,-67.77,649847.82,"Extant"
"327","Muscisaxicola_flavinucha","Tyrannidae","Passeriformes","Muscisaxicola_flavinucha",19.5,11.2,3.8,3.7,31.8,137.5,53.3,83.7,38.9,78.3,36.2,"Grassland",3,2,"Carnivore","Invertivore","Terrestrial",-55.2,-17.53,-35.87,-69.93,762777.01,"Extant"
"328","Muscisaxicola_fluviatilis","Tyrannidae","Passeriformes","Muscisaxicola_fluviatilis",16,9.5,4,3.3,19,73.5,14.4,59,19.6,50.6,14.7,"Riverine",3,1,"Carnivore","Invertivore","Terrestrial",-17.18,-2.21,-10.71,-67.82,1234514.01,"Extant"
"329","Muscisaxicola_frontalis","Tyrannidae","Passeriformes","Muscisaxicola_frontalis",21.3,12.7,4,3.8,31.7,117.3,37.4,79.8,31.9,72.8,28.9,"Grassland",3,3,"Carnivore","Invertivore","Terrestrial",-41.57,-23.56,-33.21,-69.79,223028.47,"Extant"
"330","Muscisaxicola_griseus","Tyrannidae","Passeriformes","Muscisaxicola_griseus",19.2,9.2,3.4,3.1,32.3,120.2,32.2,88,26.7,79.6,20.2,"Grassland",3,2,"Carnivore","Invertivore","Terrestrial",-17.62,-6.91,-13.42,-73.07,313132.73,"Extant"
"331","Muscisaxicola_juninensis","Tyrannidae","Passeriformes","Muscisaxicola_juninensis",17,8.9,3.1,3.2,27.8,111.4,32.2,79.2,28.9,72.2,22.2,"Grassland",3,2,"Carnivore","Invertivore","Terrestrial",-27.17,-9.63,-18.12,-68.81,514054.92,"Extant"
"332","Muscisaxicola_maclovianus","Tyrannidae","Passeriformes","Muscisaxicola_maclovianus",17.5,9,3.5,3.5,28.9,104.1,35.3,68.8,33.9,65.8,23.8,"Grassland",3,3,"Carnivore","Invertivore","Terrestrial",-55.98,-37.58,-47.22,-71.7,488724.37,"Extant"
"333","Muscisaxicola_maculirostris","Tyrannidae","Passeriformes","Muscisaxicola_maculirostris",16.5,9,3.5,3.1,25.5,85.5,22.4,62.8,26.2,61.3,14.2,"Shrubland",3,1,"Carnivore","Invertivore","Terrestrial",-52.4,6.75,-28.79,-69.66,1996565.98,"Extant"
"334","Muscisaxicola_rufivertex","Tyrannidae","Passeriformes","Muscisaxicola_rufivertex",19.5,11.2,3.6,3.6,28.2,105.2,28.3,76.8,26.9,71.3,20,"Grassland",3,2,"Carnivore","Invertivore","Terrestrial",-38.28,-6.01,-20.92,-69.34,1016279.42,"Extant"
"335","Myiarchus_antillarum","Tyrannidae","Passeriformes","Myiarchus_antillarum",23.5,13.9,6.4,5.1,22.6,85.3,14.8,70.5,17.3,77.5,23.4,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",17.93,18.52,18.23,-66.41,9177.01,"Extant"
"336","Myiarchus_apicalis","Tyrannidae","Passeriformes","Myiarchus_apicalis",21.6,13.7,7.4,5.8,22.3,87.4,7.3,79.4,8.4,88.8,29.2,"Shrubland",2,1,"Omnivore","Invertivore","Insessorial",1.18,6.52,4.1,-75.08,41557.9,"Extant"
"337","Myiarchus_barbirostris","Tyrannidae","Passeriformes","Myiarchus_barbirostris",19.6,11.5,6.8,4.2,18,71.2,11.1,60.2,15.4,69.8,13.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",17.7,18.53,18.16,-77.31,11021.79,"Extant"
"338","Myiarchus_cephalotes","Tyrannidae","Passeriformes","Myiarchus_cephalotes",21.7,12.4,6.5,5.7,21.3,88.8,14.4,74.5,16.2,87.4,26.3,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-17.71,10.63,-3.67,-73.89,292641.44,"Extant"
"339","Myiarchus_cinerascens","Tyrannidae","Passeriformes","Myiarchus_cinerascens",23,14.3,6.8,6.2,22.4,96,19.8,77,20.4,89.7,28.2,"Shrubland",2,3,"Carnivore","Invertivore","Insessorial",19.5,47.6,34.01,-109.65,3499111.39,"Extant"
"340","Myiarchus_crinitus","Tyrannidae","Passeriformes","Myiarchus_crinitus",22.7,15.5,8.5,6.9,21.8,98.8,21.6,79.4,21.4,88.1,32.1,"Woodland",1,3,"Omnivore","Invertivore","Insessorial",8.61,55.55,40.77,-88.84,5137539.15,"Extant"
"341","Myiarchus_ferox","Tyrannidae","Passeriformes","Myiarchus_ferox",21.7,14.4,7.7,5.8,21.8,85.8,12.2,73.4,14.2,86.9,27.5,"Forest",2,1,"Omnivore","Invertivore","Insessorial",-30.33,10.41,-8.38,-57.25,11854121.16,"Extant"
"342","Myiarchus_magnirostris","Tyrannidae","Passeriformes","Myiarchus_magnirostris",18.6,11.2,5.7,4.2,21.2,67,9.4,57.6,14,64.2,14.7,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-1.41,0.65,-0.56,-90.9,7776.32,"Extant"
"343","Myiarchus_nugator","Tyrannidae","Passeriformes","Myiarchus_nugator",27.4,17.9,8.7,6.8,24.8,95.8,13.2,82.6,13.8,89.8,37,"Forest",1,1,"Carnivore","Invertivore","Insessorial",11.99,13.38,12.7,-61.42,774.93,"Extant"
"344","Myiarchus_nuttingi","Tyrannidae","Passeriformes","Myiarchus_nuttingi",17.5,12.3,6.5,5.5,18.9,83.2,14.9,65.6,18.5,81.9,23,"Woodland",2,2,"Omnivore","Invertivore","Insessorial",9.55,30.49,19.81,-100.14,634487.92,"Extant"
"345","Myiarchus_oberi","Tyrannidae","Passeriformes","Myiarchus_oberi",25.8,16.3,8.1,6.4,23.3,95.8,14.7,81.1,15.3,89,34.7,"Forest",2,1,"Omnivore","Invertivore","Insessorial",13.7,17.73,15.48,-61.39,4421.69,"Extant"
"346","Myiarchus_panamensis","Tyrannidae","Passeriformes","Myiarchus_panamensis",21.6,14.6,7.7,6.4,23,90.4,15.5,74.7,17.2,88.6,31.7,"Woodland",2,1,"Omnivore","Invertivore","Insessorial",0.97,11.39,8.02,-75.54,370862.95,"Extant"
"347","Myiarchus_phaeocephalus","Tyrannidae","Passeriformes","Myiarchus_phaeocephalus",22.5,14.1,7.1,5.4,21.8,93,11.3,81.2,12.2,89.8,26.3,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-6.74,1.08,-3.33,-80.17,99662.27,"Extant"
"348","Myiarchus_sagrae","Tyrannidae","Passeriformes","Myiarchus_sagrae",22.4,14.1,6.6,4.9,19.2,82,11.2,70.8,13.7,80,19.3,"Forest",2,1,"Omnivore","Invertivore","Insessorial",19.26,27.23,21.9,-78.75,122416.83,"Extant"
"349","Myiarchus_semirufus","Tyrannidae","Passeriformes","Myiarchus_semirufus",24.1,15.9,7.3,5.3,21.6,87.8,10.8,76.9,12.4,87.5,22.5,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-9.55,-4.03,-5.55,-80.42,3794.35,"Extant"
"350","Myiarchus_stolidus","Tyrannidae","Passeriformes","Myiarchus_stolidus",21.9,13.7,6.5,5.1,21.7,85.2,11,74.2,12.9,84,20.8,"Woodland",1,1,"Carnivore","Invertivore","Insessorial",17.54,20.09,18.81,-72.05,86228.49,"Extant"
"351","Myiarchus_swainsoni","Tyrannidae","Passeriformes","Myiarchus_swainsoni",20.2,14.6,7,5.7,20.6,88.6,15,73.2,17,82.9,25.1,"Forest",2,3,"Carnivore","Invertivore","Insessorial",-41.17,8.63,-14.04,-54.63,11083742.29,"Extant"
"352","Myiarchus_tuberculifer","Tyrannidae","Passeriformes","Myiarchus_tuberculifer",21.1,12.9,7.1,5.2,20.1,80.4,15.5,66.8,18.8,76.5,17.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-26.87,34.88,-0.3,-68.52,10588401.3,"Extant"
"353","Myiarchus_tyrannulus","Tyrannidae","Passeriformes","Myiarchus_tyrannulus",23.2,15.1,8.2,6.5,21.9,92,15.4,76.8,16.6,85.7,35.5,"Woodland",2,2,"Carnivore","Invertivore","Insessorial",-32.56,37.51,-6.54,-61.37,10591424.15,"Extant"
"354","Myiarchus_validus","Tyrannidae","Passeriformes","Myiarchus_validus",26.1,17.1,8.3,6.7,23.4,101.8,14.3,87.5,14,98,40.6,"Forest",1,1,"Omnivore","Omnivore","Insessorial",17.7,18.53,18.16,-77.31,11021.79,"Extant"
"355","Myiarchus_venezuelensis","Tyrannidae","Passeriformes","Myiarchus_venezuelensis",21.4,14.6,7.6,5.6,20,91,15.9,75.1,17.5,89,29.8,"Forest",2,1,"Omnivore","Invertivore","Insessorial",6.74,12.49,9.76,-70.21,234706.4,"Extant"
"356","Myiarchus_yucatanensis","Tyrannidae","Passeriformes","Myiarchus_yucatanensis",20.6,13.4,6.9,6,22.2,81.4,12,69.3,14.8,85,19.6,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",16.96,21.61,19.29,-89.2,165390.72,"Extant"
"357","Myiobius_atricaudus","Tyrannidae","Passeriformes","Myiobius_atricaudus",12.7,7,4.3,3.2,15.8,59.6,7.8,51.8,13,59.4,10,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-24.82,11.68,-6.64,-57.45,4897288.43,"Extant"
"358","Myiobius_barbatus","Tyrannidae","Passeriformes","Myiobius_barbatus",12.9,7,4.3,3.7,14.8,62.5,10.7,52.6,16.8,54.3,11,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.82,8.65,-4.01,-60.71,6231670.56,"Extant"
"359","Myiobius_sulphureipygius","Tyrannidae","Passeriformes","Myiobius_sulphureipygius",14.6,7.6,4.2,3.3,16.9,66.4,10.9,55.5,16.4,56.2,11.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.11,21.44,12.24,-84.75,640104.92,"Extant"
"360","Myiobius_villosus","Tyrannidae","Passeriformes","Myiobius_villosus",14.8,7.3,5.1,3.3,18,68.1,11.7,56.7,17.1,63.9,14.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.38,10.68,-5.01,-75.12,270819.42,"Extant"
"361","Myiodynastes_bairdii","Tyrannidae","Passeriformes","Myiodynastes_bairdii",28,18.5,10.1,9.1,24.6,116,23,93,19.8,94,45,"Woodland",2,1,"Omnivore","Invertivore","Insessorial",-11.19,-0.34,-4.65,-80.06,96352.03,"Extant"
"362","Myiodynastes_chrysocephalus","Tyrannidae","Passeriformes","Myiodynastes_chrysocephalus",26.6,17.7,11.1,7.7,18.5,106,22.6,83.8,21.2,89.1,38.3,"Forest",2,1,"Omnivore","Invertivore","Insessorial",-23.02,-5.59,-12.5,-72.07,176225.83,"Extant"
"363","Myiodynastes_hemichrysus","Tyrannidae","Passeriformes","Myiodynastes_hemichrysus",24.8,16.5,10.1,7.1,18.5,99.5,17.9,81.6,18,82.1,43.4,"Forest",1,1,"Omnivore","Omnivore","Insessorial",-5.76,11.19,4.32,-75.23,319266.74,"Extant"
"364","Myiodynastes_luteiventris","Tyrannidae","Passeriformes","Myiodynastes_luteiventris",25.3,16.3,9.8,8.1,19.5,109.3,28.2,79.9,26,79.9,46.9,"Woodland",2,3,"Omnivore","Omnivore","Insessorial",9.55,32.95,19.83,-96.87,1255922.08,"Extant"
"365","Myiodynastes_maculatus","Tyrannidae","Passeriformes","Myiodynastes_maculatus",26.3,18.3,10.6,8.4,19.6,106.9,22.3,84.1,21,85.5,43.2,"Forest",2,3,"Carnivore","Invertivore","Insessorial",-36.46,23.38,-9.86,-58.68,14072000.89,"Extant"
"366","Myiopagis_caniceps","Tyrannidae","Passeriformes","Myiopagis_caniceps",11.5,6.9,3.5,3.1,16.3,58.5,11.1,49,18.5,50.6,10.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-28.81,9.33,-9.14,-58.57,8696979.9,"Extant"
"367","Myiopagis_cotta","Tyrannidae","Passeriformes","Myiopagis_cotta",11.7,6.2,3.1,3,16.7,66.2,12.2,54,18.5,63.2,11.6,"Forest",2,1,"Carnivore","Invertivore","Insessorial",17.7,18.53,18.16,-77.31,11021.79,"Extant"
"368","Myiopagis_flavivertex","Tyrannidae","Passeriformes","Myiopagis_flavivertex",12.6,7.5,4.1,3.4,17.7,61.5,10.7,50.8,17.4,56.2,11.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-11.16,10.48,0.76,-61.09,1303223.78,"Extant"
"369","Myiopagis_gaimardii","Tyrannidae","Passeriformes","Myiopagis_gaimardii",11.3,6.9,3.9,3.2,17.8,57.3,10.3,46.1,18.4,52.8,12,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-21.86,12.46,-4.62,-61.99,8673168.36,"Extant"
"370","Myiopagis_olallai","Tyrannidae","Passeriformes","Myiopagis_olallai",11.1,6.9,3.4,3.1,16.7,58.9,10.7,48.2,18.1,50.7,12.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.01,10.04,-3.02,-76.79,17655.7,"Extant"
"371","Myiopagis_subplacens","Tyrannidae","Passeriformes","Myiopagis_subplacens",13.2,7.2,3.9,3.5,19.4,68.5,11.1,57.3,16.3,65.5,15.9,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-7.14,1.09,-3.39,-80.13,109447.79,"Extant"
"372","Myiopagis_viridicata","Tyrannidae","Passeriformes","Myiopagis_viridicata",11.8,7.1,3.8,3.6,16.9,60,11.3,47.8,19,55.3,11.5,"Forest",2,3,"Omnivore","Invertivore","Insessorial",-30.62,23.88,-6.66,-61.24,7389845.28,"Extant"
"373","Myiophobus_cryptoxanthus","Tyrannidae","Passeriformes","Myiophobus_cryptoxanthus",12.9,7.2,5.3,3.6,14.7,58.5,8.9,49.6,15.2,54.5,9.8,"Forest",2,2,"Carnivore","Invertivore","Insessorial",-7.3,0.34,-3.99,-77.87,70456.92,"Extant"
"374","Myiophobus_fasciatus","Tyrannidae","Passeriformes","Myiophobus_fasciatus",13.6,7.4,5.1,3.6,16.5,59.1,10.9,48.4,18.4,54.2,9.9,"Shrubland",2,3,"Carnivore","Invertivore","Insessorial",-37.25,11.43,-14.54,-56.61,10291858.27,"Extant"
"375","Myiophobus_flavicans","Tyrannidae","Passeriformes","Myiophobus_flavicans",13.9,6.7,4.2,3.4,17.8,68,11.8,56.1,17.3,55.8,12.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.27,10.93,0.42,-75.3,272300.04,"Extant"
