"","Phylo","Family","Order","Scientific_name","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"243","Poicephalus_robustus","Psittacidae","Psittaciformes","Poicephalus_robustus",44,36.4,21.7,38.7,21.3,209.8,85.6,124,40.9,89,343,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-33.78,14.06,-10.19,24.46,3598973.77,"Extant"
"244","Poicephalus_rueppellii","Psittacidae","Psittaciformes","Poicephalus_rueppellii",26.1,20.9,13.7,24.5,16.2,145,58.3,89.2,39.5,72.2,116,"Shrubland",2,1,"Herbivore","Omnivore","Insessorial",-24.98,-8.4,-18.72,15.68,597941.08,"Extant"
"245","Poicephalus_rufiventris","Psittacidae","Psittaciformes","Poicephalus_rufiventris",23.4,21.6,14.6,25.4,17,152.6,56.6,95.8,37.2,73.7,120,"Shrubland",2,1,"Herbivore","Omnivore","Insessorial",-6.74,12.15,3.99,41.3,1544074.33,"Extant"
"246","Poicephalus_senegalus","Psittacidae","Psittaciformes","Poicephalus_senegalus",24.5,22.8,14,23.8,17.4,157,62.8,94.2,39.9,67.9,147,"Woodland",3,1,"Herbivore","Omnivore","Insessorial",5.12,18.1,11.06,-0.67,2713959.34,"Extant"
"247","Polytelis_alexandrae","Psittacidae","Psittaciformes","Polytelis_alexandrae",20.5,15.6,11.1,16.1,19.6,183.6,99.3,82.4,54.6,259.4,103.7,"Desert",3,2,"Herbivore","Granivore","Insessorial",-29.28,-19.75,-24.39,129.47,1234652.55,"Extant"
"248","Polytelis_anthopeplus","Psittacidae","Psittaciformes","Polytelis_anthopeplus",22.9,17.8,11.7,18.3,20,191,99.9,91.1,52.3,209,170,"Shrubland",2,2,"Herbivore","Omnivore","Insessorial",-36.8,-27.97,-32.6,124.94,387356.37,"Extant"
"249","Polytelis_swainsonii","Psittacidae","Psittaciformes","Polytelis_swainsonii",20.6,15.4,11.1,16.4,18.3,184.2,95,89.2,51.6,211.8,153,"Forest",2,2,"Herbivore","Omnivore","Insessorial",-36.27,-33.51,-34.97,146.62,81178.47,"Extant"
"250","Primolius_auricollis","Psittacidae","Psittaciformes","Primolius_auricollis",36.4,33.4,19.2,37.1,17.6,202.2,89.7,112.6,44.3,179.3,245,"Woodland",2,1,"Herbivore","Omnivore","Insessorial",-24.41,-8.16,-16.31,-60.21,838451.74,"Extant"
"251","Primolius_couloni","Psittacidae","Psittaciformes","Primolius_couloni",36.2,36.6,21.6,40.5,21.3,221.8,93.5,128.4,42.2,218.7,250,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-14.97,-5.39,-10.73,-71.26,649262.51,"Extant"
"252","Primolius_maracana","Psittacidae","Psittaciformes","Primolius_maracana",37.3,33.9,18,38,14.8,209.8,73.3,135.5,35.4,208.8,256,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-26.58,-0.54,-15.24,-48.58,3458797.75,"Extant"
"253","Prioniturus_discurus","Psittacidae","Psittaciformes","Prioniturus_discurus",23.6,20.6,13.1,16.7,15.9,153.1,58.5,89.6,39.5,76.5,148.1,"Forest",1,1,"Herbivore","Frugivore","Insessorial",5.37,14.35,9.57,124.07,181590.99,"Extant"
"254","Prioniturus_flavicans","Psittacidae","Psittaciformes","Prioniturus_flavicans",27,23.8,15.1,21.5,19,179,63,116,35.2,104.2,116.8,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-0.59,1.88,0.78,123.41,19945.56,"Extant"
"255","Prioniturus_luconensis","Psittacidae","Psittaciformes","Prioniturus_luconensis",22.1,18.8,11.3,17,14.8,143.8,60.8,83,42.3,72.8,108,"Forest",1,1,"Herbivore","Frugivore","Insessorial",13.16,18.65,16.24,121.19,93519.26,"Extant"
"256","Prioniturus_mada","Psittacidae","Psittaciformes","Prioniturus_mada",24,19.1,12.2,20.3,18.4,174.8,68.5,103.5,39.8,103.8,116.8,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-3.84,-3.05,-3.44,126.54,6285.54,"Extant"
"257","Prioniturus_montanus","Psittacidae","Psittaciformes","Prioniturus_montanus",22.8,20,11.8,19.8,18,158.6,64.1,94.5,40.5,102.3,118.3,"Forest",1,1,"Herbivore","Frugivore","Insessorial",16.16,18.47,17.26,121.26,10411.71,"Extant"
"258","Prioniturus_platenae","Psittacidae","Psittaciformes","Prioniturus_platenae",23.8,19.5,12.1,18.3,16.2,154.4,74,80.2,48,75,112,"Forest",1,1,"Herbivore","Frugivore","Insessorial",7.8,12.33,9.95,118.71,13583.92,"Extant"
"259","Prioniturus_platurus","Psittacidae","Psittaciformes","Prioniturus_platurus",26.7,21.9,14.3,22.4,17.4,171.2,70.8,100.5,41.3,91.5,66.3,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-5.71,4.55,-2.08,121.33,184161.11,"Extant"
"260","Prioniturus_verticalis","Psittacidae","Psittaciformes","Prioniturus_verticalis",26.1,23,13.5,20.8,17.5,166.5,68,98.5,40.9,89,45,"Forest",1,1,"Herbivore","Frugivore","Insessorial",5.05,5.35,5.2,120.06,621.55,"Extant"
"261","Prioniturus_waterstradti","Psittacidae","Psittaciformes","Prioniturus_waterstradti",22.9,19,11.6,19.9,16.4,151.5,64.6,86.9,42.6,88.3,119,"Forest",1,1,"Herbivore","Frugivore","Insessorial",5.81,8.91,7.34,125.07,11282.82,"Extant"
"262","Probosciger_aterrimus","Psittacidae","Psittaciformes","Probosciger_aterrimus",90.9,80.5,27.6,84.4,29.5,344.2,103.1,241.2,29.9,229.2,841,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-14.61,0.04,-5.71,140.95,716105.09,"Extant"
"263","Prosopeia_personata","Psittacidae","Psittaciformes","Prosopeia_personata",36,26.8,16.8,34.4,27.1,232.2,68.4,161.1,29.8,221,40.3,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-18.27,-17.31,-17.83,177.97,10448.85,"Extant"
"264","Prosopeia_splendens","Psittacidae","Psittaciformes","Prosopeia_splendens",36.3,26.3,17.5,33.2,24.9,220,70.7,147.1,32.5,204.6,232,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-19.17,-18.87,-19.03,178.25,458.32,"Extant"
"265","Prosopeia_tabuensis","Psittacidae","Psittaciformes","Prosopeia_tabuensis",37.6,28.2,17.1,32.2,26.8,235.2,67.1,169.6,28.3,211.6,232,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-18.12,-16.15,-16.66,158.98,6279.19,"Extant"
"266","Psephotus_chrysopterygius","Psittacidae","Psittaciformes","Psephotus_chrysopterygius",13.7,10.6,7.3,12.2,14.6,107.8,46.7,61.1,43.3,111,46.8,"Forest",2,1,"Herbivore","Granivore","Terrestrial",-17.03,-14.8,-15.62,143.47,2870.38,"Extant"
"267","Psephotus_dissimilis","Psittacidae","Psittaciformes","Psephotus_dissimilis",14.9,11.2,8.2,13.3,15.4,119.8,47.1,72.7,39.3,160.5,45.8,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",-16.99,-12.95,-14.54,133.06,110733.69,"Extant"
"268","Psephotus_haematonotus","Psittacidae","Psittaciformes","Psephotus_haematonotus",15.5,12.1,8.2,14,15.8,128.6,56.9,71.1,44.5,151,61.4,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",-38.91,-25.23,-31.71,145.11,1548738.74,"Extant"
"269","Psephotus_varius","Psittacidae","Psittaciformes","Psephotus_varius",15.3,11.6,8.8,14.1,16.5,134,56.4,77.6,42.1,158.3,61.5,"Grassland",3,1,"Herbivore","Granivore","Generalist",-36.86,-21.07,-28.79,131.89,3329382.06,"Extant"
"270","Pseudeos_fuscata","Psittacidae","Psittaciformes","Pseudeos_fuscata",23.7,19.9,12,20.1,18.8,151.6,77.8,74.2,51.1,77.4,149,"Forest",2,1,"Herbivore","Nectarivore","Insessorial",-10.7,-0.34,-5.35,140.87,766350.36,"Extant"
"271","Psilopsiagon_aurifrons","Psittacidae","Psittaciformes","Psilopsiagon_aurifrons",13.5,11.2,8,13.9,12.4,92.4,40.8,52,44,78.6,33.6,"Shrubland",2,1,"Herbivore","Omnivore","Generalist",-33.53,-7.34,-20.19,-69.18,947209.8,"Extant"
"272","Psilopsiagon_aymara","Psittacidae","Psittaciformes","Psilopsiagon_aymara",12.5,10.1,8.2,13.2,11.7,96.2,39.8,56,41.5,103,30,"Shrubland",2,1,"Herbivore","Omnivore","Insessorial",-33.3,-15.64,-24.98,-66.13,382901.13,"Extant"
"273","Psittacella_brehmii","Psittacidae","Psittaciformes","Psittacella_brehmii",20.6,17.8,12.5,17.7,17.7,121,35.8,84.8,29.7,88.4,107,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-10.17,-0.54,-5.35,142.02,123546.51,"Extant"
"274","Psittacella_madaraszi","Psittacidae","Psittaciformes","Psittacella_madaraszi",15.5,12.9,9.1,13.8,14.3,87.4,27.2,58.2,31.9,51,38.8,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-10.25,-2.97,-5.73,142.66,193283.6,"Extant"
"275","Psittacella_modesta","Psittacidae","Psittaciformes","Psittacella_modesta",14.8,12.5,8.4,13.5,13.3,93.2,28.5,64.8,30.6,57.5,44.7,"Shrubland",2,1,"Herbivore","Omnivore","Insessorial",-6.55,-0.58,-4.5,139.77,65123.27,"Extant"
"276","Psittacella_picta","Psittacidae","Psittaciformes","Psittacella_picta",15.6,13.5,10.1,14.3,16.2,111.1,32.1,78.6,28.9,77.4,62.9,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-10.08,-3.4,-5.64,142.63,80613,"Extant"
"277","Psittacula_alexandri","Psittacidae","Psittaciformes","Psittacula_alexandri",27.7,25.2,15.6,24.6,14.2,163.9,86.3,78.6,52.3,163.8,147,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-8.85,30.8,19.3,99.68,2572495.73,"Extant"
"278","Psittacula_calthropae","Psittacidae","Psittaciformes","Psittacula_calthropae",25.6,20.6,13.7,20.7,14.9,136,60.7,75.3,44.6,117.2,116.1,"Forest",2,1,"Herbivore","Frugivore","Insessorial",6.16,7.76,6.94,80.73,18931.97,"Extant"
"279","Psittacula_caniceps","Psittacidae","Psittaciformes","Psittacula_caniceps",34.9,28.8,16.4,26.2,21,212,92.3,121.7,43.1,331.4,224,"Forest",1,1,"Herbivore","Frugivore","Insessorial",6.75,7.44,7.06,93.79,1111.02,"Extant"
"280","Psittacula_columboides","Psittacidae","Psittaciformes","Psittacula_columboides",25.5,21.1,14.1,21.9,15.2,139,64.8,74.2,46.6,188.2,87,"Forest",2,1,"Herbivore","Omnivore","Insessorial",8.34,19.21,13.16,75.92,121366.21,"Extant"
"281","Psittacula_cyanocephala","Psittacidae","Psittaciformes","Psittacula_cyanocephala",21.4,17.6,11.6,17.1,12.5,127.1,64.6,62.5,50.8,197.1,66,"Forest",1,1,"Herbivore","Frugivore","Insessorial",5.92,33.45,21.73,78.9,2783564.24,"Extant"
"282","Psittacula_derbiana","Psittacidae","Psittaciformes","Psittacula_derbiana",38,31,17.7,36.5,19.3,212.8,106,106.8,49.8,248.8,251,"Forest",1,1,"Herbivore","Omnivore","Insessorial",21.99,30.94,28.04,97.99,332466.75,"Extant"
"283","Psittacula_eques","Psittacidae","Psittaciformes","Psittacula_eques",28,22.9,15.1,23,18.3,177.8,73.2,104.5,41.2,186.4,163,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-20.49,-20.33,-20.41,57.47,68.35,"Extant"
"284","Psittacula_eupatria","Psittacidae","Psittaciformes","Psittacula_eupatria",37.6,34.3,20.8,37.9,18.4,209.9,112.8,98,53.4,289.2,214,"Forest",1,1,"Herbivore","Omnivore","Insessorial",5.92,35.23,21.89,87.11,3223422.66,"Extant"
"285","Psittacula_finschii","Psittacidae","Psittaciformes","Psittacula_finschii",25.6,21.4,13.7,20.8,15.9,150.4,79.8,70.7,53,222.6,89.6,"Forest",2,1,"Herbivore","Omnivore","Insessorial",10.32,28.16,20.39,99.59,1639893,"Extant"
"286","Psittacula_himalayana","Psittacidae","Psittaciformes","Psittacula_himalayana",24.2,19.5,13.1,21.2,15.6,154.6,72,78.2,47.6,143.8,108.5,"Woodland",2,1,"Herbivore","Omnivore","Insessorial",26.74,35.22,30.15,80,149148.55,"Extant"
"287","Psittacula_krameri","Psittacidae","Psittaciformes","Psittacula_krameri",25.4,22.7,14.4,20.8,13.8,155.8,75.3,82.2,47.7,215.2,116.1,"Forest",2,1,"Herbivore","Omnivore","Insessorial",3.6,34.92,17.19,46.52,7699517.78,"Extant"
"288","Psittacula_longicauda","Psittacidae","Psittaciformes","Psittacula_longicauda",26.7,21,12.9,22.7,15.7,146.8,67.3,75.7,47.1,192.6,107,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-6.12,14.92,0.86,110.86,877581.6,"Extant"
"289","Psittacula_roseata","Psittacidae","Psittaciformes","Psittacula_roseata",22.7,17.4,11.6,17.6,13.8,137.8,70.2,68.1,50.8,156.2,66,"Forest",2,1,"Herbivore","Omnivore","Insessorial",8.56,28.82,18.45,100.6,1695557.84,"Extant"
"290","Psittaculirostris_desmarestii","Psittacidae","Psittaciformes","Psittaculirostris_desmarestii",24.7,20.1,13.8,21.4,16.6,109.1,44.3,64.3,40.8,55,117,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-10.73,-0.34,-6.25,140.74,426346.1,"Extant"
"291","Psittaculirostris_edwardsii","Psittacidae","Psittaciformes","Psittaculirostris_edwardsii",24.2,19.3,14.1,20.6,15.7,105.8,45.4,60.4,42.9,57,118,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-7.21,-2.4,-4.72,144.11,99151.91,"Extant"
"292","Psittaculirostris_salvadorii","Psittacidae","Psittaciformes","Psittaculirostris_salvadorii",23,17.1,11.3,20,16.4,110.7,43.8,66.8,39.6,68,118,"Forest",1,1,"Herbivore","Granivore","Insessorial",-3.63,-1.47,-2.61,138.29,50674.66,"Extant"
"293","Psittacus_erithacus","Psittacidae","Psittaciformes","Psittacus_erithacus",40.6,34,17,29.7,24.7,232.3,95.9,136.4,41.3,91,333,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-6.95,11.89,0.61,16.35,2989007.27,"Extant"
"294","Psitteuteles_goldiei","Psittacidae","Psittaciformes","Psitteuteles_goldiei",16.8,13.4,7.5,12.2,13,106.8,56.9,49.9,53.3,77.5,58.7,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-10.55,-3.25,-5.95,142.94,307384.24,"Extant"
"295","Psitteuteles_iris","Psittacidae","Psittaciformes","Psitteuteles_iris",18.3,14.2,9.5,15.5,13.8,112.4,50.2,60.5,45.4,72.4,55.2,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-10.37,-7.56,-9.13,125.21,31218.7,"Extant"
"296","Psitteuteles_versicolor","Psittacidae","Psittaciformes","Psitteuteles_versicolor",16.5,12.3,8.2,13,12.7,111.4,58,53.8,51.9,61.4,53.5,"Woodland",2,1,"Herbivore","Nectarivore","Insessorial",-23.49,-11.12,-16.98,135.13,1214241.53,"Extant"
"297","Psittinus_cyanurus","Psittacidae","Psittaciformes","Psittinus_cyanurus",20.9,20.2,12.9,19.8,13.5,126.1,55.1,59.4,48.1,52.7,60.5,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-5.95,10.94,1.09,108.2,1400374.66,"Extant"
"298","Psittrichas_fulgidus","Psittacidae","Psittaciformes","Psittrichas_fulgidus",42.1,35.8,15.3,25.3,27.4,283.6,90.5,190.2,32.2,165,865,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-10.55,-1.21,-5.58,142.61,275735.64,"Extant"
"299","Purpureicephalus_spurius","Psittacidae","Psittaciformes","Purpureicephalus_spurius",24.2,20.5,9.2,20.6,20.4,154.5,62.8,91.8,40.6,190.8,116,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-35.19,-31.05,-33.56,117.94,126268.75,"Extant"
"300","Pyrilia_aurantiocephala","Psittacidae","Psittaciformes","Pyrilia_aurantiocephala",22.2,18.5,10.4,16.9,14,153.7,41.8,111.9,27.3,69.1,151.5,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-9.6,-2.42,-6.51,-56.33,351727.85,"Extant"
"301","Pyrilia_barrabandi","Psittacidae","Psittaciformes","Pyrilia_barrabandi",25.6,20.7,12.2,19.1,15.8,165.7,59,106.7,35.6,69.8,140,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-15,7.54,-4.55,-67.41,3467636.9,"Extant"
"302","Pyrilia_caica","Psittacidae","Psittaciformes","Pyrilia_caica",26.4,19,12,18.2,14.7,146.2,55.5,90.8,38,65,132,"Forest",1,1,"Herbivore","Granivore","Insessorial",-3.14,8.19,2.63,-57.6,1290463.27,"Extant"
"303","Pyrilia_haematotis","Psittacidae","Psittaciformes","Pyrilia_haematotis",25.7,19,10.4,18.1,16.2,152.2,54.5,99.2,35.4,70.4,149,"Forest",1,1,"Herbivore","Omnivore","Insessorial",7.04,19.04,14.68,-87.5,430103.87,"Extant"
"304","Pyrilia_pulchra","Psittacidae","Psittaciformes","Pyrilia_pulchra",27,20,10.8,19.5,17.3,152.4,54.7,95.3,36.5,68,150,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-3.6,6.82,2.28,-78.2,92646.19,"Extant"
"305","Pyrilia_pyrilia","Psittacidae","Psittaciformes","Pyrilia_pyrilia",24,17,10,15.6,14.1,143.4,58.2,83.5,41.1,70.2,149,"Forest",1,1,"Herbivore","Omnivore","Insessorial",0.56,10.84,7.59,-74.11,152700.71,"Extant"
"306","Pyrilia_vulturina","Psittacidae","Psittaciformes","Pyrilia_vulturina",25.4,18.9,10.3,16.8,14.9,149.8,52.8,97,35.2,68.2,151.5,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-9.6,-0.58,-4.9,-53.27,886478.71,"Extant"
"307","Pyrrhura_albipectus","Psittacidae","Psittaciformes","Pyrrhura_albipectus",20.2,16.8,11.6,19.4,14.7,139.1,52.8,86.3,38,113.3,103.8,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-5.24,-2.38,-3.98,-78.72,7882.39,"Extant"
"308","Pyrrhura_calliptera","Psittacidae","Psittaciformes","Pyrrhura_calliptera",24.6,18.2,11.6,19.1,12.8,134.5,52.7,81.8,39.2,112.2,75,"Forest",1,1,"Herbivore","Frugivore","Insessorial",4.22,7.42,4.69,-73.68,1022.08,"Extant"
"309","Pyrrhura_cruentata","Psittacidae","Psittaciformes","Pyrrhura_cruentata",22.8,19.1,12.1,22.7,15.7,147.4,59.5,88.5,40.2,130.6,75.9,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-22.95,-12.37,-18.24,-40.6,10274.69,"Extant"
"310","Pyrrhura_devillei","Psittacidae","Psittaciformes","Pyrrhura_devillei",20.8,16.3,11.2,17,14.4,125,51.5,73.6,41.2,117.8,75.9,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-22.56,-17.92,-20.57,-57.03,143503.09,"Extant"
"311","Pyrrhura_egregia","Psittacidae","Psittaciformes","Pyrrhura_egregia",21.6,16.7,10.7,18.9,14,130,53.2,77.8,40.7,116.6,66.3,"Forest",1,1,"Herbivore","Frugivore","Insessorial",4.55,6.41,5.54,-61.28,51342.2,"Extant"
"312","Pyrrhura_frontalis","Psittacidae","Psittaciformes","Pyrrhura_frontalis",22.8,17.2,11.8,18.4,12.2,132.5,53.4,79.1,40.3,127.5,72,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-33.56,-9.48,-22.57,-48.65,1704534.47,"Extant"
"313","Pyrrhura_griseipectus","Psittacidae","Psittaciformes","Pyrrhura_griseipectus",16.8,13,9.2,15.5,11.9,110.6,43.8,66.8,39.6,110.6,75.9,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-5.07,-4.07,-4.28,-38.91,686.2,"Extant"
"314","Pyrrhura_hoematotis","Psittacidae","Psittaciformes","Pyrrhura_hoematotis",18.2,15.5,9.6,18.8,13,125.2,52.8,72.5,42.1,111.5,68.7,"Forest",1,1,"Herbivore","Omnivore","Insessorial",9.65,10.56,10.26,-67.7,6303.91,"Extant"
"315","Pyrrhura_hoffmanni","Psittacidae","Psittaciformes","Pyrrhura_hoffmanni",19.3,16.2,11.4,19.3,13.2,128.5,52.5,76,40.9,104.8,82.2,"Forest",1,1,"Herbivore","Omnivore","Insessorial",8.48,9.86,9.24,-83.02,8001.11,"Extant"
"316","Pyrrhura_lepida","Psittacidae","Psittaciformes","Pyrrhura_lepida",20,15.6,10.2,16.2,13.1,123.8,48.4,75.4,39.1,112.2,75,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-7.97,-0.11,-3.9,-48.94,548390.11,"Extant"
"317","Pyrrhura_leucotis","Psittacidae","Psittaciformes","Pyrrhura_leucotis",16.6,13.9,8.9,16.6,12.3,111.8,45.6,66.1,40.8,106.4,75.9,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-23.08,11.22,-15.91,-44.19,306685.93,"Extant"
